,Gene,Tissue,Condition,Average_Spearman,Degree,WeightedDegree
0,FBgn0033272,head,ctrl,0.14676865091166655,817,0.14676865091166655
1,FBgn0030055,head,ctrl,0.14895406569878147,1109,0.14895406569878147
2,FBgn0262716,head,ctrl,0.14236522493347567,525,0.14236522493347567
3,FBgn0262738,head,ctrl,0.2552372295032345,3683,0.2552372295032345
4,FBgn0003896,head,ctrl,0.16570204851178,1670,0.16570204851178
5,FBgn0030505,head,ctrl,0.2203339781269203,2901,0.2203339781269203
6,FBgn0041588,head,ctrl,0.16317216826405892,1641,0.16317216826405892
7,FBgn0040011,head,ctrl,0.14221857394617027,668,0.14221857394617027
8,FBgn0050493,head,ctrl,0.15163830667021264,198,0.15163830667021264
9,FBgn0053156,head,ctrl,0.14185580520165256,660,0.14185580520165256
10,FBgn0038849,head,ctrl,0.15469716871150951,414,0.15469716871150951
11,FBgn0036667,head,ctrl,0.16561668021647516,1799,0.16561668021647516
12,FBgn0035921,head,ctrl,0.14727925131334663,811,0.14727925131334663
13,FBgn0034362,head,ctrl,0.17943505014669056,1527,0.17943505014669056
14,FBgn0002940,head,ctrl,0.24372749463508797,3575,0.24372749463508797
15,FBgn0051445,head,ctrl,0.18415323198493103,1301,0.18415323198493103
16,FBgn0015903,head,ctrl,0.14446254724130844,363,0.14446254724130844
17,FBgn0001987,head,ctrl,0.16350676033728062,1638,0.16350676033728062
18,FBgn0000308,head,ctrl,0.19949940280661263,2512,0.19949940280661263
19,FBgn0027499,head,ctrl,0.1566453463856151,1523,0.1566453463856151
20,FBgn0261089,head,ctrl,0.20554645287389184,2889,0.20554645287389184
21,FBgn0033010,head,ctrl,0.1677824552936344,1870,0.1677824552936344
22,FBgn0052532,head,ctrl,0.1490126165106132,937,0.1490126165106132
23,FBgn0034803,head,ctrl,0.15743982153260605,1376,0.15743982153260605
24,FBgn0040206,head,ctrl,0.1735782898767463,2165,0.1735782898767463
25,FBgn0033494,head,ctrl,0.1818600694840037,2329,0.1818600694840037
26,FBgn0035088,head,ctrl,0.1743867821856031,2080,0.1743867821856031
27,FBgn0029067,head,ctrl,0.16253257966447188,1615,0.16253257966447188
28,FBgn0037140,head,ctrl,0.14297672096264913,685,0.14297672096264913
29,FBgn0029117,head,ctrl,0.17031833029216933,1874,0.17031833029216933
30,FBgn0016694,head,ctrl,0.2657934101201006,3940,0.2657934101201006
31,FBgn0032079,head,ctrl,0.15486890941401676,949,0.15486890941401676
32,FBgn0030740,head,ctrl,0.18200845615001715,1721,0.18200845615001715
33,FBgn0030234,head,ctrl,0.16074368046127874,1307,0.16074368046127874
34,FBgn0039149,head,ctrl,0.16504488933499176,1716,0.16504488933499176
35,FBgn0020930,head,ctrl,0.16117191400864844,975,0.16117191400864844
36,FBgn0039328,head,ctrl,0.15573371924541396,1204,0.15573371924541396
37,FBgn0039385,head,ctrl,0.13207074654633033,187,0.13207074654633033
38,FBgn0015569,head,ctrl,0.1545010289381853,1004,0.1545010289381853
39,FBgn0038331,head,ctrl,0.18408231876789585,2277,0.18408231876789585
40,FBgn0026373,head,ctrl,0.191046097247853,2565,0.191046097247853
41,FBgn0040211,head,ctrl,0.1813387114415695,613,0.1813387114415695
42,FBgn0003559,head,ctrl,0.13014815248674624,93,0.13014815248674624
43,FBgn0052221,head,ctrl,0.13151792566139858,126,0.13151792566139858
44,FBgn0263659,head,ctrl,0.15284744439705925,556,0.15284744439705925
45,FBgn0037094,head,ctrl,0.1682247089511122,1024,0.1682247089511122
46,FBgn0031821,head,ctrl,0.14319765256469483,783,0.14319765256469483
47,FBgn0031770,head,ctrl,0.1810875038190055,1914,0.1810875038190055
48,FBgn0027291,head,ctrl,0.220962145628727,2980,0.220962145628727
49,FBgn0034142,head,ctrl,0.17590965380193524,1779,0.17590965380193524
50,FBgn0024992,head,ctrl,0.1417786563227177,354,0.1417786563227177
51,FBgn0026679,head,ctrl,0.12823844015105787,54,0.12823844015105787
52,FBgn0050440,head,ctrl,0.14019955191844063,83,0.14019955191844063
53,FBgn0025639,head,ctrl,0.1516288536584916,1156,0.1516288536584916
54,FBgn0028541,head,ctrl,0.1485250998909228,784,0.1485250998909228
55,FBgn0039909,head,ctrl,0.17936915944943213,1285,0.17936915944943213
56,FBgn0011230,head,ctrl,0.17039096658610686,2082,0.17039096658610686
57,FBgn0039227,head,ctrl,0.16185931068172127,1533,0.16185931068172127
58,FBgn0002917,head,ctrl,0.15690835537330103,1314,0.15690835537330103
59,FBgn0031646,head,ctrl,0.1462210542517994,157,0.1462210542517994
60,FBgn0032196,head,ctrl,0.14813032693935882,964,0.14813032693935882
61,FBgn0053523,head,ctrl,0.14985824270804055,725,0.14985824270804055
62,FBgn0026777,head,ctrl,0.16463404679491686,1670,0.16463404679491686
63,FBgn0034726,head,ctrl,0.15684534635641637,1311,0.15684534635641637
64,FBgn0042129,head,ctrl,0.18123806103563966,865,0.18123806103563966
65,FBgn0039207,head,ctrl,0.1573019155399018,666,0.1573019155399018
66,FBgn0052085,head,ctrl,0.2004528564948411,2927,0.2004528564948411
67,FBgn0260971,head,ctrl,0.19051587954853022,2233,0.19051587954853022
68,FBgn0032940,head,ctrl,0.13462396946179073,168,0.13462396946179073
69,FBgn0015296,head,ctrl,0.1485342659255935,458,0.1485342659255935
70,FBgn0028863,head,ctrl,0.2678724420054925,3985,0.2678724420054925
71,FBgn0035497,head,ctrl,0.16398150027023298,1585,0.16398150027023298
72,FBgn0029881,head,ctrl,0.21613805671119954,3173,0.21613805671119954
73,FBgn0054003,head,ctrl,0.19799058824817636,2950,0.19799058824817636
74,FBgn0001256,head,ctrl,0.18325412366228946,2316,0.18325412366228946
75,FBgn0010328,head,ctrl,0.13991491726635874,448,0.13991491726635874
76,FBgn0015546,head,ctrl,0.15656428396396574,884,0.15656428396396574
77,FBgn0030091,head,ctrl,0.13278238389213112,184,0.13278238389213112
78,FBgn0044812,head,ctrl,0.17523078126891736,1514,0.17523078126891736
79,FBgn0263039,head,ctrl,0.15770595215182442,880,0.15770595215182442
80,FBgn0013692,head,ctrl,0.1636619047925372,1274,0.1636619047925372
81,FBgn0031030,head,ctrl,0.2142319634352476,3296,0.2142319634352476
82,FBgn0015371,head,ctrl,0.21963964320252494,3222,0.21963964320252494
83,FBgn0033769,head,ctrl,0.15308261774526316,454,0.15308261774526316
84,FBgn0032997,head,ctrl,0.14160231098841872,524,0.14160231098841872
85,FBgn0025574,head,ctrl,0.18659464700315975,2442,0.18659464700315975
86,FBgn0085384,head,ctrl,0.18397950900489216,2303,0.18397950900489216
87,FBgn0004107,head,ctrl,0.14534622692116253,910,0.14534622692116253
88,FBgn0260962,head,ctrl,0.14400543282938882,564,0.14400543282938882
89,FBgn0003557,head,ctrl,0.19211323301522196,2853,0.19211323301522196
90,FBgn0039115,head,ctrl,0.1488508069469721,381,0.1488508069469721
91,FBgn0267791,head,ctrl,0.1669856555740764,1535,0.1669856555740764
92,FBgn0000273,head,ctrl,0.25328052493788655,3738,0.25328052493788655
93,FBgn0260936,head,ctrl,0.14313111593371353,598,0.14313111593371353
94,FBgn0037164,head,ctrl,0.13951073297185299,301,0.13951073297185299
95,FBgn0261046,head,ctrl,0.18522882843657723,2243,0.18522882843657723
96,FBgn0032129,head,ctrl,0.25545839654685026,3933,0.25545839654685026
97,FBgn0035481,head,ctrl,0.23080242154874525,2936,0.23080242154874525
98,FBgn0086371,head,ctrl,0.13817543596883963,318,0.13817543596883963
99,FBgn0259822,head,ctrl,0.2425083245390198,3735,0.2425083245390198
100,FBgn0024957,head,ctrl,0.16503700550291686,593,0.16503700550291686
101,FBgn0035982,head,ctrl,0.2192554493521301,1513,0.2192554493521301
102,FBgn0036184,head,ctrl,0.14064071454056237,686,0.14064071454056237
103,FBgn0015591,head,ctrl,0.16090508728207623,1036,0.16090508728207623
104,FBgn0033784,head,ctrl,0.1408184338975109,423,0.1408184338975109
105,FBgn0030257,head,ctrl,0.16669568786266867,831,0.16669568786266867
106,FBgn0014857,head,ctrl,0.1886985964827078,2524,0.1886985964827078
107,FBgn0031052,head,ctrl,0.14635786009957708,563,0.14635786009957708
108,FBgn0037315,head,ctrl,0.14343864205663373,264,0.14343864205663373
109,FBgn0034145,head,ctrl,0.22191556356564676,3333,0.22191556356564676
110,FBgn0267704,head,ctrl,0.15798673168597893,493,0.15798673168597893
111,FBgn0010602,head,ctrl,0.17323386440639116,2135,0.17323386440639116
112,FBgn0037491,head,ctrl,0.14101065069005644,735,0.14101065069005644
113,FBgn0013756,head,ctrl,0.15100387820225053,819,0.15100387820225053
114,FBgn0051739,head,ctrl,0.1504157552673924,1043,0.1504157552673924
115,FBgn0004638,head,ctrl,0.18494975412458303,2280,0.18494975412458303
116,FBgn0025335,head,ctrl,0.14096765365915442,464,0.14096765365915442
117,FBgn0030474,head,ctrl,0.13006253448591365,71,0.13006253448591365
118,FBgn0003866,head,ctrl,0.14919862262998201,1132,0.14919862262998201
119,FBgn0085188,head,ctrl,0.1420050534445785,519,0.1420050534445785
120,FBgn0037817,head,ctrl,0.12850070317102405,10,0.12850070317102405
121,FBgn0052683,head,ctrl,0.16179847644353484,1126,0.16179847644353484
122,FBgn0033749,head,ctrl,0.13706169269178356,262,0.13706169269178356
123,FBgn0035199,head,ctrl,0.1709733086309757,1574,0.1709733086309757
124,FBgn0033653,head,ctrl,0.1332911102875447,175,0.1332911102875447
125,FBgn0029755,head,ctrl,0.17182101403629232,2122,0.17182101403629232
126,FBgn0052676,head,ctrl,0.1815135349031911,2314,0.1815135349031911
127,FBgn0017561,head,ctrl,0.1478277949588929,346,0.1478277949588929
128,FBgn0026374,head,ctrl,0.136650980827388,265,0.136650980827388
129,FBgn0033309,head,ctrl,0.13564065402605127,245,0.13564065402605127
130,FBgn0037375,head,ctrl,0.13626515647749887,316,0.13626515647749887
131,FBgn0004913,head,ctrl,0.1311611424799149,190,0.1311611424799149
132,FBgn0036662,head,ctrl,0.13607516937979422,272,0.13607516937979422
133,FBgn0034135,head,ctrl,0.18519557970613995,2328,0.18519557970613995
134,FBgn0031228,head,ctrl,0.1819413379790808,2105,0.1819413379790808
135,FBgn0038360,head,ctrl,0.15118450850744095,670,0.15118450850744095
136,FBgn0040064,head,ctrl,0.21961824838518082,3113,0.21961824838518082
137,FBgn0266666,head,ctrl,0.1977052712170069,2753,0.1977052712170069
138,FBgn0052702,head,ctrl,0.14118012743810576,395,0.14118012743810576
139,FBgn0011211,head,ctrl,0.19407993150106934,2093,0.19407993150106934
140,FBgn0030357,head,ctrl,0.15768249256950262,775,0.15768249256950262
141,FBgn0259163,head,ctrl,0.2446410131127439,3792,0.2446410131127439
142,FBgn0013432,head,ctrl,0.16581554090738496,1544,0.16581554090738496
143,FBgn0263780,head,ctrl,0.22208782580869962,3247,0.22208782580869962
144,FBgn0038746,head,ctrl,0.15668811214624123,1474,0.15668811214624123
145,FBgn0259481,head,ctrl,0.20748478156455397,2727,0.20748478156455397
146,FBgn0029969,head,ctrl,0.1987562011249453,2023,0.1987562011249453
147,FBgn0038972,head,ctrl,0.16436418354956137,1737,0.16436418354956137
148,FBgn0052109,head,ctrl,0.1286679679637243,61,0.1286679679637243
149,FBgn0030364,head,ctrl,0.15001550262869945,1244,0.15001550262869945
150,FBgn0029915,head,ctrl,0.13693264296073687,207,0.13693264296073687
151,FBgn0035423,head,ctrl,0.18905907534717195,2077,0.18905907534717195
152,FBgn0038799,head,ctrl,0.13696566830672788,201,0.13696566830672788
153,FBgn0027655,head,ctrl,0.15410791056739173,1076,0.15410791056739173
154,FBgn0034691,head,ctrl,0.20314187326752872,2943,0.20314187326752872
155,FBgn0021738,head,ctrl,0.1650880103263179,1580,0.1650880103263179
156,FBgn0032741,head,ctrl,0.15314323930150653,777,0.15314323930150653
157,FBgn0002641,head,ctrl,0.1282268959626592,66,0.1282268959626592
158,FBgn0263072,head,ctrl,0.20057270851949155,2625,0.20057270851949155
159,FBgn0019890,head,ctrl,0.19743416614513548,2622,0.19743416614513548
160,FBgn0035907,head,ctrl,0.130450187321076,138,0.130450187321076
161,FBgn0265174,head,ctrl,0.1324073683072343,178,0.1324073683072343
162,FBgn0031985,head,ctrl,0.15698245019723436,1414,0.15698245019723436
163,FBgn0043534,head,ctrl,0.17396105946149631,651,0.17396105946149631
164,FBgn0037722,head,ctrl,0.1340591640284225,321,0.1340591640284225
165,FBgn0262739,head,ctrl,0.2478329700683359,3449,0.2478329700683359
166,FBgn0040099,head,ctrl,0.1604369627147107,516,0.1604369627147107
167,FBgn0010379,head,ctrl,0.21464542187855587,3030,0.21464542187855587
168,FBgn0265935,head,ctrl,0.18822770714821974,2410,0.18822770714821974
169,FBgn0284249,head,ctrl,0.15315883536359293,1125,0.15315883536359293
170,FBgn0038369,head,ctrl,0.1549160361671432,1005,0.1549160361671432
171,FBgn0015279,head,ctrl,0.1643268091547341,1703,0.1643268091547341
172,FBgn0037340,head,ctrl,0.18710826596281033,2481,0.18710826596281033
173,FBgn0013725,head,ctrl,0.14710913829522765,793,0.14710913829522765
174,FBgn0250850,head,ctrl,0.13425819903207784,329,0.13425819903207784
175,FBgn0033178,head,ctrl,0.1758867870026341,2211,0.1758867870026341
176,FBgn0030679,head,ctrl,0.16671840187995968,432,0.16671840187995968
177,FBgn0024432,head,ctrl,0.15891872856414932,1394,0.15891872856414932
178,FBgn0037757,head,ctrl,0.13451927130086902,373,0.13451927130086902
179,FBgn0033017,head,ctrl,0.1827637194461395,2330,0.1827637194461395
180,FBgn0043535,head,ctrl,0.1779047628175524,610,0.1779047628175524
181,FBgn0030243,head,ctrl,0.20512582694911172,2959,0.20512582694911172
182,FBgn0032078,head,ctrl,0.13473489388456558,243,0.13473489388456558
183,FBgn0005617,head,ctrl,0.14304032051150886,545,0.14304032051150886
184,FBgn0034789,head,ctrl,0.15740953476884273,1222,0.15740953476884273
185,FBgn0031573,head,ctrl,0.13349296957728665,149,0.13349296957728665
186,FBgn0051809,head,ctrl,0.13798760168003835,166,0.13798760168003835
187,FBgn0267975,head,ctrl,0.19588703166217042,2607,0.19588703166217042
188,FBgn0032943,head,ctrl,0.19691523868243296,2621,0.19691523868243296
189,FBgn0037603,head,ctrl,0.19363328674300606,2559,0.19363328674300606
190,FBgn0030102,head,ctrl,0.20989948535675812,1760,0.20989948535675812
191,FBgn0019624,head,ctrl,0.24249267752441478,3882,0.24249267752441478
192,FBgn0016693,head,ctrl,0.15284762463268362,851,0.15284762463268362
193,FBgn0033467,head,ctrl,0.14008362569789193,551,0.14008362569789193
194,FBgn0036446,head,ctrl,0.2178732579540143,3303,0.2178732579540143
195,FBgn0052442,head,ctrl,0.12775581671075645,44,0.12775581671075645
196,FBgn0038720,head,ctrl,0.17260488108285268,1976,0.17260488108285268
197,FBgn0043458,head,ctrl,0.15946198619331842,957,0.15946198619331842
198,FBgn0050438,head,ctrl,0.15925193750188088,1562,0.15925193750188088
199,FBgn0031287,head,ctrl,0.15000905759505878,1034,0.15000905759505878
200,FBgn0038641,head,ctrl,0.22608520654394154,3336,0.22608520654394154
201,FBgn0037721,head,ctrl,0.15189579340768736,738,0.15189579340768736
202,FBgn0014007,head,ctrl,0.16034459516540384,1493,0.16034459516540384
203,FBgn0034001,head,ctrl,0.1922757233357882,2500,0.1922757233357882
204,FBgn0035999,head,ctrl,0.13667576909967005,218,0.13667576909967005
205,FBgn0040233,head,ctrl,0.15563343131695476,1307,0.15563343131695476
206,FBgn0002577,head,ctrl,0.15837733611035598,1190,0.15837733611035598
207,FBgn0010452,head,ctrl,0.1483856212390994,515,0.1483856212390994
208,FBgn0031437,head,ctrl,0.15950714507811575,1343,0.15950714507811575
209,FBgn0261283,head,ctrl,0.16231737163088375,1499,0.16231737163088375
210,FBgn0086908,head,ctrl,0.136007924617945,347,0.136007924617945
211,FBgn0030230,head,ctrl,0.15853761695934177,1140,0.15853761695934177
212,FBgn0031392,head,ctrl,0.13185215151329946,57,0.13185215151329946
213,FBgn0004882,head,ctrl,0.16295112601327472,1553,0.16295112601327472
214,FBgn0033989,head,ctrl,0.19523033462127515,2771,0.19523033462127515
215,FBgn0036165,head,ctrl,0.23575908975936335,3380,0.23575908975936335
216,FBgn0030352,head,ctrl,0.13046316771668104,91,0.13046316771668104
217,FBgn0042213,head,ctrl,0.14508974222148946,751,0.14508974222148946
218,FBgn0021796,head,ctrl,0.13068461148491062,38,0.13068461148491062
219,FBgn0052264,head,ctrl,0.23888756968719924,3476,0.23888756968719924
220,FBgn0041723,head,ctrl,0.18004014774874882,2337,0.18004014774874882
221,FBgn0039557,head,ctrl,0.16389952584879233,1756,0.16389952584879233
222,FBgn0035987,head,ctrl,0.14625135725358,961,0.14625135725358
223,FBgn0034397,head,ctrl,0.1448766955898029,630,0.1448766955898029
224,FBgn0036908,head,ctrl,0.13714720784161108,286,0.13714720784161108
225,FBgn0035624,head,ctrl,0.1341784844702336,279,0.1341784844702336
226,FBgn0260970,head,ctrl,0.1917168103885986,2402,0.1917168103885986
227,FBgn0010213,head,ctrl,0.2083839043607256,3122,0.2083839043607256
228,FBgn0037653,head,ctrl,0.14192700988202747,709,0.14192700988202747
229,FBgn0034425,head,ctrl,0.12967774380551772,84,0.12967774380551772
230,FBgn0038546,head,ctrl,0.1332766565271258,232,0.1332766565271258
231,FBgn0031775,head,ctrl,0.14656318780517497,220,0.14656318780517497
232,FBgn0262732,head,ctrl,0.15948575047890312,1072,0.15948575047890312
233,FBgn0267828,head,ctrl,0.15135239098534325,848,0.15135239098534325
234,FBgn0034951,head,ctrl,0.14159660477970512,349,0.14159660477970512
235,FBgn0036433,head,ctrl,0.18223829394374005,2060,0.18223829394374005
236,FBgn0013303,head,ctrl,0.1935883649955401,2576,0.1935883649955401
237,FBgn0040754,head,ctrl,0.15799274379094,1398,0.15799274379094
238,FBgn0033075,head,ctrl,0.13017755771301348,48,0.13017755771301348
239,FBgn0030745,head,ctrl,0.20818391523634794,2668,0.20818391523634794
240,FBgn0035707,head,ctrl,0.14491888181812698,662,0.14491888181812698
241,FBgn0030510,head,ctrl,0.15793645098102765,1405,0.15793645098102765
242,FBgn0038473,head,ctrl,0.1499902661902561,935,0.1499902661902561
243,FBgn0022787,head,ctrl,0.1301482440469556,58,0.1301482440469556
244,FBgn0014133,head,ctrl,0.20497990143057135,3040,0.20497990143057135
245,FBgn0032815,head,ctrl,0.12973702723671682,54,0.12973702723671682
246,FBgn0260856,head,ctrl,0.17913627104249233,2305,0.17913627104249233
247,FBgn0032813,head,ctrl,0.1265342862920263,26,0.1265342862920263
248,FBgn0004915,head,ctrl,0.13739658245964453,185,0.13739658245964453
249,FBgn0036900,head,ctrl,0.16898593607883294,1851,0.16898593607883294
250,FBgn0030617,head,ctrl,0.17414523791272626,1795,0.17414523791272626
251,FBgn0263237,head,ctrl,0.13473094089853965,344,0.13473094089853965
252,FBgn0087007,head,ctrl,0.16021656325828745,1250,0.16021656325828745
253,FBgn0043456,head,ctrl,0.17029204945901386,1960,0.17029204945901386
254,FBgn0029925,head,ctrl,0.12830238590297804,33,0.12830238590297804
255,FBgn0030511,head,ctrl,0.16923123837361687,2063,0.16923123837361687
256,FBgn0036715,head,ctrl,0.1352403811634294,105,0.1352403811634294
257,FBgn0035137,head,ctrl,0.13178665479767068,2,0.13178665479767068
258,FBgn0030555,head,ctrl,0.18217642281945648,2181,0.18217642281945648
259,FBgn0010288,head,ctrl,0.13440762846582563,269,0.13440762846582563
260,FBgn0002948,head,ctrl,0.13733584507486904,275,0.13733584507486904
261,FBgn0061515,head,ctrl,0.15003122937437735,1046,0.15003122937437735
262,FBgn0033340,head,ctrl,0.1903261690979929,2608,0.1903261690979929
263,FBgn0266186,head,ctrl,0.17837558689721633,1984,0.17837558689721633
264,FBgn0030605,head,ctrl,0.17271313630591037,1980,0.17271313630591037
265,FBgn0086909,head,ctrl,0.16416580691986993,1464,0.16416580691986993
266,FBgn0037433,head,ctrl,0.22122605360857242,3413,0.22122605360857242
267,FBgn0014930,head,ctrl,0.15231542752907798,612,0.15231542752907798
268,FBgn0000283,head,ctrl,0.14730599684468001,903,0.14730599684468001
269,FBgn0028577,head,ctrl,0.17828295592090537,1682,0.17828295592090537
270,FBgn0037895,head,ctrl,0.13648736464562522,32,0.13648736464562522
271,FBgn0020660,head,ctrl,0.15901845196634906,1108,0.15901845196634906
272,FBgn0037687,head,ctrl,0.1513841750367214,1260,0.1513841750367214
273,FBgn0035625,head,ctrl,0.20955030159492996,2742,0.20955030159492996
274,FBgn0010621,head,ctrl,0.19865412328461365,2796,0.19865412328461365
275,FBgn0036620,head,ctrl,0.15357144620857585,316,0.15357144620857585
276,FBgn0266137,head,ctrl,0.16760176246821165,1608,0.16760176246821165
277,FBgn0004516,head,ctrl,0.27783089537674427,4151,0.27783089537674427
278,FBgn0032455,head,ctrl,0.1339645701282508,145,0.1339645701282508
279,FBgn0016123,head,ctrl,0.13607648169725758,180,0.13607648169725758
280,FBgn0013726,head,ctrl,0.15764874601118656,1305,0.15764874601118656
281,FBgn0033635,head,ctrl,0.13794128999849697,258,0.13794128999849697
282,FBgn0033540,head,ctrl,0.14206449200240553,756,0.14206449200240553
283,FBgn0027095,head,ctrl,0.17834281161263807,1937,0.17834281161263807
284,FBgn0023525,head,ctrl,0.14354712387553903,560,0.14354712387553903
285,FBgn0032781,head,ctrl,0.1386536755456032,544,0.1386536755456032
286,FBgn0033454,head,ctrl,0.13543420268911707,279,0.13543420268911707
287,FBgn0028515,head,ctrl,0.13579788699030804,199,0.13579788699030804
288,FBgn0260860,head,ctrl,0.17776033833763516,2204,0.17776033833763516
289,FBgn0052354,head,ctrl,0.15282656968663005,1144,0.15282656968663005
290,FBgn0001297,head,ctrl,0.2356088915369704,3456,0.2356088915369704
291,FBgn0010762,head,ctrl,0.18794156183614594,2204,0.18794156183614594
292,FBgn0035280,head,ctrl,0.1961026685668207,739,0.1961026685668207
293,FBgn0032236,head,ctrl,0.1851371648025617,2312,0.1851371648025617
294,FBgn0086367,head,ctrl,0.24494979752264887,3691,0.24494979752264887
295,FBgn0034534,head,ctrl,0.20132991122356333,3004,0.20132991122356333
296,FBgn0038349,head,ctrl,0.1628140380574568,1308,0.1628140380574568
297,FBgn0051957,head,ctrl,0.1400770560880177,505,0.1400770560880177
298,FBgn0085369,head,ctrl,0.16892857942115277,1712,0.16892857942115277
299,FBgn0037607,head,ctrl,0.22738463660739508,2904,0.22738463660739508
300,FBgn0250874,head,ctrl,0.14831477689825412,594,0.14831477689825412
301,FBgn0037515,head,ctrl,0.17221435365287197,2036,0.17221435365287197
302,FBgn0035272,head,ctrl,0.15310891753155345,911,0.15310891753155345
303,FBgn0026372,head,ctrl,0.25029657146682777,3937,0.25029657146682777
304,FBgn0028996,head,ctrl,0.228559279824149,3453,0.228559279824149
305,FBgn0033971,head,ctrl,0.13165872423096622,96,0.13165872423096622
306,FBgn0037435,head,ctrl,0.1468140749329184,707,0.1468140749329184
307,FBgn0034786,head,ctrl,0.14760877714378967,818,0.14760877714378967
308,FBgn0283468,head,ctrl,0.14307465794454244,855,0.14307465794454244
309,FBgn0004644,head,ctrl,0.1350502943741728,80,0.1350502943741728
310,FBgn0038737,head,ctrl,0.12793414908547393,11,0.12793414908547393
311,FBgn0010383,head,ctrl,0.16014555934274957,1104,0.16014555934274957
312,FBgn0036585,head,ctrl,0.13792638615916356,349,0.13792638615916356
313,FBgn0033260,head,ctrl,0.15775433902970015,1525,0.15775433902970015
314,FBgn0037249,head,ctrl,0.15462056649988057,649,0.15462056649988057
315,FBgn0039828,head,ctrl,0.16595376536280515,1965,0.16595376536280515
316,FBgn0260794,head,ctrl,0.22105826943809248,3292,0.22105826943809248
317,FBgn0031449,head,ctrl,0.1791197301701449,755,0.1791197301701449
318,FBgn0023512,head,ctrl,0.1305040282389811,8,0.1305040282389811
319,FBgn0030321,head,ctrl,0.17157991483971244,1964,0.17157991483971244
320,FBgn0024234,head,ctrl,0.14135713119880167,236,0.14135713119880167
321,FBgn0250839,head,ctrl,0.17720370026093085,2109,0.17720370026093085
322,FBgn0013710,head,ctrl,0.19319461350880823,2459,0.19319461350880823
323,FBgn0035236,head,ctrl,0.14534108295534878,848,0.14534108295534878
324,FBgn0022344,head,ctrl,0.18938787768244225,2611,0.18938787768244225
325,FBgn0036428,head,ctrl,0.17042524977131435,1321,0.17042524977131435
326,FBgn0037082,head,ctrl,0.18699804858040542,2478,0.18699804858040542
327,FBgn0262735,head,ctrl,0.19535069169521826,2220,0.19535069169521826
328,FBgn0261238,head,ctrl,0.135545715975223,173,0.135545715975223
329,FBgn0267431,head,ctrl,0.1861663784664616,1565,0.1861663784664616
330,FBgn0263993,head,ctrl,0.20964857122831426,2912,0.20964857122831426
331,FBgn0014127,head,ctrl,0.1445877033454455,753,0.1445877033454455
332,FBgn0267390,head,ctrl,0.1683454703899981,1923,0.1683454703899981
333,FBgn0003607,head,ctrl,0.164263132694142,1395,0.164263132694142
334,FBgn0259176,head,ctrl,0.236761092802565,3361,0.236761092802565
335,FBgn0031959,head,ctrl,0.13657002281835193,340,0.13657002281835193
336,FBgn0035101,head,ctrl,0.16601776736092436,1765,0.16601776736092436
337,FBgn0283477,head,ctrl,0.16473493860894325,1772,0.16473493860894325
338,FBgn0015239,head,ctrl,0.16139583697779875,1273,0.16139583697779875
339,FBgn0033446,head,ctrl,0.16289634625975938,1044,0.16289634625975938
340,FBgn0267978,head,ctrl,0.18858343558473528,2529,0.18858343558473528
341,FBgn0037637,head,ctrl,0.18641687911191143,2040,0.18641687911191143
342,FBgn0026259,head,ctrl,0.14044488672263342,253,0.14044488672263342
343,FBgn0032465,head,ctrl,0.1396444099337634,290,0.1396444099337634
344,FBgn0034068,head,ctrl,0.14059329404760726,315,0.14059329404760726
345,FBgn0261649,head,ctrl,0.1724551331096316,1987,0.1724551331096316
346,FBgn0037848,head,ctrl,0.13324534255048545,85,0.13324534255048545
347,FBgn0039293,head,ctrl,0.13125761032387856,73,0.13125761032387856
348,FBgn0261575,head,ctrl,0.19352230039743118,2007,0.19352230039743118
349,FBgn0052677,head,ctrl,0.2057786051564244,2476,0.2057786051564244
350,FBgn0037617,head,ctrl,0.13904641278064722,315,0.13904641278064722
351,FBgn0266377,head,ctrl,0.19178856594691654,2697,0.19178856594691654
352,FBgn0034366,head,ctrl,0.13606293370190475,233,0.13606293370190475
353,FBgn0283469,head,ctrl,0.13775655751084293,324,0.13775655751084293
354,FBgn0030945,head,ctrl,0.18840637119390344,2429,0.18840637119390344
355,FBgn0010105,head,ctrl,0.13425357030659976,218,0.13425357030659976
356,FBgn0034075,head,ctrl,0.1896279482620461,1485,0.1896279482620461
357,FBgn0034879,head,ctrl,0.15627665060020432,1239,0.15627665060020432
358,FBgn0003074,head,ctrl,0.20220649031561364,1722,0.20220649031561364
359,FBgn0262515,head,ctrl,0.15859492460506994,923,0.15859492460506994
360,FBgn0264273,head,ctrl,0.20256593790221342,2883,0.20256593790221342
361,FBgn0033716,head,ctrl,0.1288250601814639,44,0.1288250601814639
362,FBgn0052694,head,ctrl,0.17700423860957676,1980,0.17700423860957676
363,FBgn0035211,head,ctrl,0.13261498532582355,141,0.13261498532582355
364,FBgn0027518,head,ctrl,0.1306249864397187,41,0.1306249864397187
365,FBgn0013987,head,ctrl,0.15658640180052966,1285,0.15658640180052966
366,FBgn0037788,head,ctrl,0.15234280858078514,550,0.15234280858078514
367,FBgn0085484,head,ctrl,0.1859612679333969,1868,0.1859612679333969
368,FBgn0086656,head,ctrl,0.1522130549229277,787,0.1522130549229277
369,FBgn0263911,head,ctrl,0.18908639903889998,2631,0.18908639903889998
370,FBgn0036998,head,ctrl,0.177368675960994,2056,0.177368675960994
371,FBgn0032507,head,ctrl,0.14039871440810914,503,0.14039871440810914
