Geneid,SYMBOL,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
FBgn0036671,CG9951,head,-0.46562222758686034,0.1456642548868803,0.9961121053924551,0.002759878635689419,0.003887894607544906,5.284934172218092e-4,0.001128015971855487,1.5834490029750271e-4,-0.3540037467407282,0.13019816648913105
FBgn0003250,Rh4,head,0.378500991779737,0.08080440938905382,4.070245473154198e-6,0.9999917843206089,8.215679391127554e-6,7.803807607894276e-7,4.145433917973356e-6,3.955814068528351e-7,0.34433116075530074,0.07752443045445334
FBgn0036667,kud,head,-0.4660901446778447,0.13166942446762417,0.998759295028269,8.321136594513507e-4,0.0012407049717310104,1.505398778653089e-4,4.0859131227965963e-4,5.26501575682272e-5,-0.37095794099485707,0.11994967901597776
FBgn0036663,CG9674,head,0.32874951582873263,0.05166169312589274,2.2823633232526976e-10,0.9999999992880706,7.119293713986392e-10,5.240498584483538e-11,4.836930390733694e-10,3.3107201931493144e-11,0.3157388945232818,0.05072768210677761
FBgn0025582,eIF3e,head,-0.35031792558170227,0.06683950059980893,0.9999995196542312,2.0312607937865714e-7,4.803457688273838e-7,3.820263549915993e-8,2.7721968944872664e-7,2.2943979766260885e-8,-0.3278546617172927,0.06489093193863166
FBgn0004556,Dbp73D,head,0.16523027156631487,0.18434492089952412,0.22686027482748264,0.739577959466023,0.260422040533977,0.06158077132636905,0.03356176570649435,0.008724355015388614,0.10430271078711296,0.1480618716742192
FBgn0043578,PGRP-SB1,head,-2.7683621765500623,0.18844619884256827,1,0,0,0,2.1981699005204586e-45,1.0991360046852495e-45,-2.724471803770624,0.1880805668328166
FBgn0040512,zetaCOP,head,-0.19549220296973718,0.10478618272122842,0.9425274000354985,0.04195454532853663,0.05747259996450149,0.010692977843559624,0.015518054635964862,0.0033098975018964415,-0.1639949242407949,0.09833367184036743
FBgn0000017,Abl,head,0.2817850844604848,0.06651817211233517,2.1130164654612714e-5,0.9999550503499463,4.4949650053758305e-5,4.642671554396768e-6,2.381948539914559e-5,2.4814168062188566e-6,0.26355643077828034,0.06447937146877855
FBgn0017572,Mo25,head,0.06797174964190342,0.0617414901402021,0.13415683436255435,0.8064332256924269,0.19356677430757313,0.04257590968426961,0.05940993994501879,0.01987816487279565,0.06023872870181792,0.060068114849187816
FBgn0004465,Su(P),head,0.06599780196167848,0.13871197962669474,0.322285656232634,0.62949706734005,0.37050293265995016,0.09496118290331637,0.048217276427316144,0.0161860638488517,0.04812175989693305,0.11897251634661511
FBgn0002284,Prosbeta6,head,-0.15691565601873467,0.08711125362922185,0.9375505789915118,0.04363884895097633,0.06244942100848816,0.011765282379922096,0.01881057205751183,0.004273214491272812,-0.13736811041453517,0.0837677066408934
FBgn0036643,Syx8,head,-0.15858490541847065,0.1283172171510403,0.8375268339535088,0.13142651464561916,0.1624731660464912,0.03453143388025153,0.03104665140087204,0.007905533319785782,-0.12192279592990286,0.11477661373080464
FBgn0042201,Nplp3,head,-0.04756921324480379,0.08187520320758815,0.66066500421007,0.2704697383402921,0.33933499578993,0.0849949494415931,0.0688652574496379,0.021412872312497246,-0.039989176042974556,0.07585819028231743
FBgn0040074,retinin,head,-0.29673286548288574,0.09361209506806564,0.9975893631438615,0.0014849993332784128,0.002410636856138515,3.1152391274602093e-4,9.256375228601022e-4,1.2615152389830732e-4,-0.26091040894024725,0.08849052882827683
FBgn0260460,NA,head,-0.27836187528228395,0.1655022238101118,0.9038847930668137,0.07840181504587297,0.09611520693318631,0.019550053749145698,0.017713391887313343,0.003944742025267662,-0.1920037005783892,0.1406966763552403
FBgn0036620,CG4842,head,-0.24305647963402252,0.10122282122255721,0.9811485713089224,0.012904354596862039,0.018851428691077587,0.003010766585774729,0.005947074094215548,0.0010448893941942517,-0.20812611052116484,0.09530481043628246
FBgn0036624,RAF2,head,0.28908540680515443,0.1621687613874895,0.06580771103822045,0.9184713448334058,0.08152865516659424,0.016097200860340978,0.015720944128373805,0.00338648179225835,0.20227743135472304,0.13893906833430175
FBgn0028399,Serinc,head,0.6891893910612709,0.11129687843103316,5.895604882626121e-9,0.9999999884331332,1.15668667916784e-8,9.255161282941134e-10,5.671261909052279e-9,3.924476744933233e-10,0.5982774710406914,0.1100217916262232
FBgn0053158,CG33158,head,0.19113412040055067,0.1367634618735091,0.10704848254488003,0.8673381052248654,0.1326618947751345,0.02821488115022605,0.025613412230254453,0.006201932720020032,0.1438924993684924,0.12121430202804194
FBgn0036641,Smn,head,-0.14917365203784305,0.14813190242961133,0.7790028773989469,0.1861705351731219,0.2209971226010531,0.05037821992530809,0.034826587427931176,0.009299771609427094,-0.10697764932674726,0.1272678406916343
FBgn0026061,Mipp1,head,0.009910715718073934,0.08446393622115828,0.4207345634886097,0.5024250749220576,0.4975749250779424,0.1396691773282536,0.07684036158933266,0.022443912989570856,0.008208616817077,0.07690618681783688
FBgn0027080,TyrRS,head,-0.16545042570852567,0.10498800917371873,0.9051241679233912,0.071363522749365,0.09487583207660877,0.019295471943618102,0.02351230932724377,0.005616058924918984,-0.1375157805145693,0.09818878954695404
FBgn0036623,Agpat3,head,0.135420612789992,0.07002725390728631,0.030768728387769086,0.9519763243228712,0.048023675677128765,0.008730151320071766,0.017254947289359678,0.003769394697760839,0.12340541655111276,0.06885081231880251
FBgn0036622,Agpat4,head,-0.9120336177540094,0.12846319589757654,0.9999999998973359,5.2639708147682156e-11,1.0266409944392763e-10,8.361053039580251e-12,5.002439129624547e-11,4.476829596004915e-12,-0.810920341897407,0.14082845255814366
FBgn0036621,roq,head,0.22113451471647866,0.09727575616386296,0.016904377076856457,0.9753331965573018,0.024666803442698247,0.004144179203548616,0.0077624263658417885,0.0014568510333433787,0.19093374947129965,0.0921499389246482
FBgn0036619,Cpr72Ec,head,-0.4779487018259825,0.17378212458735454,0.9849998181826755,0.011481141167862668,0.015000181817324543,0.0023427721198095333,0.0035190406494618734,5.433941437656012e-4,-0.3293869824212329,0.14915986188269767
