Geneid,SYMBOL,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
FBgn0250754,CG42232,body,-0.11848693510232056,0.24547461871472182,0.4871494457133786,0.29759119474712237,0.5128505542866214,0.31147023254370465,0.215259359539499,0.15364819911456598,-0.03837439268536563,0.14156558338574088
FBgn0250757,kumpel,body,-0.07443788735976731,0.20654275061839922,0.4604651903471058,0.30797644082988235,0.5395348096528942,0.3324235071633701,0.2315583688230119,0.16174633783290512,-0.02813782600567877,0.1280983280017852
FBgn0250786,Chd1,body,-0.054855707994501124,0.1767301997439846,0.4454133028837891,0.30718713556591404,0.5545866971162109,0.34535621689617074,0.24739956155029688,0.16625110869619467,-0.023305485119408775,0.11606110684485521
FBgn0250788,beta-Spec,body,0.6215749712461398,0.2983523750870223,0.10160272674302713,0.7851497647316342,0.21485023526836575,0.09267569321065335,0.11324750852533862,0.050742442644236385,0.1977435342257306,0.2005479572050594
FBgn0250789,alpha-Spec,body,-0.26796911681381674,0.16707085915476202,0.7670450633793421,0.09345469453891544,0.23295493662065792,0.10325188729164898,0.13950024208174247,0.07018482116975965,-0.13882834381763728,0.13485118337902377
FBgn0250814,UQCR-C2,body,-0.35915047176676795,0.1488059836810968,0.9226984744308648,0.024433883902177697,0.07730152556913517,0.02388463098705088,0.05286764166695747,0.01779113010797938,-0.2265881029706986,0.13380138021684282
FBgn0250815,Jon65Aiv,body,0.6137482143292066,0.23266001114372079,0.03594917642790559,0.9077180940031743,0.0922819059968257,0.031252033053656654,0.05633272956892011,0.01908344300476465,0.2820490738197561,0.19232364535370328
FBgn0250816,AGO3,body,-0.5117832296662939,0.19169069893937624,0.932222959244035,0.02368122114382147,0.06777704075596502,0.020720446563873163,0.04409581961214355,0.013470100569391874,-0.278253493537777,0.16494549588247343
FBgn0250819,CG33521,body,-0.016908934390453156,0.32451556109676194,0.4053908894393743,0.3877387907483705,0.5946091105606257,0.3778675326196299,0.2068703198122552,0.1477053645328307,-0.003940748274022554,0.15668355634591383
FBgn0250820,meigo,body,-0.20048710824758675,0.17871943767341256,0.6465032286412276,0.1627596526820942,0.35349677135877244,0.18908804576894217,0.19073711867667825,0.12286672663444113,-0.09168522663986423,0.1300592223719896
FBgn0250823,gish,body,-0.24568527521252292,0.1699806949696317,0.7287391639000818,0.11365355315882927,0.27126083609991825,0.12903339539713593,0.15760728294108897,0.0864190544351284,-0.12252205720101825,0.1330983430539372
FBgn0250830,CG12547,body,0.36186462128838026,0.26576756817065483,0.16917432314582995,0.6670404373406225,0.33295956265937754,0.17184366255460018,0.1637852395135476,0.09165809603921864,0.11712357876561416,0.1642333007293328
FBgn0250836,Acbp3,body,-1.2223235161943928,0.26194623574177234,0.9989563176878347,3.267954810299797e-4,0.0010436823121653394,2.1147354899597514e-4,7.168868311353597e-4,1.3477689788191788e-4,-1.0060395130420587,0.3508490258848589
FBgn0250838,roh,body,-0.3068413390088177,0.08759427990687367,0.9961436003521429,6.627876220572843e-4,0.0038563996478571116,7.674820346681179e-4,0.0031936120257998273,6.385249458589409e-4,-0.25963049920476444,0.0833916604638751
FBgn0250843,Prosalpha6,body,-0.21813420061933908,0.08989136691561127,0.9417593949356959,0.013005165469527215,0.05824060506430406,0.01695271003378319,0.04523543959477685,0.014416526996884355,-0.1736114227489776,0.08942823564175643
FBgn0250848,26-29-p,body,-0.3027022141052874,0.1336075809869944,0.909115819094417,0.027725360299634502,0.09088418090558303,0.030434350111258425,0.06315882060594853,0.02254515044258691,-0.20003581021841108,0.12291261964323776
