,Gene,Tissue,Condition,Average_Spearman,Degree,WeightedDegree
1460,FBgn0083949,head,hs,0.22451415295466587,3556,0.22451415295466587
1461,FBgn0013688,head,hs,0.20077966873635147,2858,0.20077966873635147
1462,FBgn0004394,head,hs,0.1432772979551722,922,0.1432772979551722
1463,FBgn0250848,head,hs,0.16626915945345327,2105,0.16626915945345327
1464,FBgn0030151,head,hs,0.17739031270699265,2137,0.17739031270699265
1465,FBgn0020443,head,hs,0.16811318410439546,1637,0.16811318410439546
1466,FBgn0266848,head,hs,0.13915525093997513,770,0.13915525093997513
1467,FBgn0051313,head,hs,0.17715135037360533,2309,0.17715135037360533
1468,FBgn0263745,head,hs,0.12077793998118926,60,0.12077793998118926
1469,FBgn0024555,head,hs,0.19324674711270318,2989,0.19324674711270318
1470,FBgn0250868,head,hs,0.15531352923100078,1929,0.15531352923100078
1471,FBgn0261963,head,hs,0.14292361010281035,531,0.14292361010281035
1472,FBgn0001235,head,hs,0.2223547389112146,2757,0.2223547389112146
1473,FBgn0250753,head,hs,0.1606287445571114,1868,0.1606287445571114
1474,FBgn0034417,head,hs,0.14766349332722675,795,0.14766349332722675
1475,FBgn0030271,head,hs,0.16375789145151037,934,0.16375789145151037
1476,FBgn0019949,head,hs,0.13099306592786,523,0.13099306592786
1477,FBgn0037387,head,hs,0.1477923660535123,544,0.1477923660535123
1478,FBgn0050147,head,hs,0.13908636888985257,1000,0.13908636888985257
1479,FBgn0051675,head,hs,0.16146709200999224,540,0.16146709200999224
1480,FBgn0034060,head,hs,0.12312408936606366,159,0.12312408936606366
1481,FBgn0015222,head,hs,0.18833792614720782,2423,0.18833792614720782
1482,FBgn0031322,head,hs,0.1528995426813899,1074,0.1528995426813899
1483,FBgn0031682,head,hs,0.12036372883749523,120,0.12036372883749523
1484,FBgn0039890,head,hs,0.18064394040028517,2507,0.18064394040028517
1485,FBgn0040466,head,hs,0.13110557516554544,556,0.13110557516554544
1486,FBgn0001974,head,hs,0.13068083727066981,427,0.13068083727066981
1487,FBgn0029823,head,hs,0.189297097487743,2527,0.189297097487743
1488,FBgn0033951,head,hs,0.12986147065857762,355,0.12986147065857762
1489,FBgn0013433,head,hs,0.19232518770714882,2552,0.19232518770714882
1490,FBgn0033225,head,hs,0.13877498774084304,495,0.13877498774084304
1491,FBgn0033170,head,hs,0.1897895121115882,2379,0.1897895121115882
1492,FBgn0038881,head,hs,0.21111488773180562,3001,0.21111488773180562
1493,FBgn0033434,head,hs,0.13001957552193083,257,0.13001957552193083
1494,FBgn0034660,head,hs,0.1295881601479373,340,0.1295881601479373
1495,FBgn0050421,head,hs,0.17538945867873149,2616,0.17538945867873149
1496,FBgn0259734,head,hs,0.12768866392733405,271,0.12768866392733405
1497,FBgn0261458,head,hs,0.14139450765185543,636,0.14139450765185543
1498,FBgn0014189,head,hs,0.15758025825669428,1766,0.15758025825669428
1499,FBgn0032703,head,hs,0.12661343459263236,426,0.12661343459263236
1500,FBgn0036090,head,hs,0.12077555566327268,157,0.12077555566327268
1501,FBgn0015600,head,hs,0.2201419045105441,3624,0.2201419045105441
1502,FBgn0031195,head,hs,0.12538247817805429,219,0.12538247817805429
1503,FBgn0036820,head,hs,0.17275310455281814,1900,0.17275310455281814
1504,FBgn0039081,head,hs,0.13894077792370896,787,0.13894077792370896
1505,FBgn0039938,head,hs,0.18413285041381786,2873,0.18413285041381786
1506,FBgn0032888,head,hs,0.19414696239013501,965,0.19414696239013501
1507,FBgn0035947,head,hs,0.15076044190073526,1542,0.15076044190073526
1508,FBgn0002413,head,hs,0.1659570205273425,1892,0.1659570205273425
1509,FBgn0003028,head,hs,0.13600657334451513,895,0.13600657334451513
1510,FBgn0267435,head,hs,0.17384359381520778,1439,0.17384359381520778
1511,FBgn0259211,head,hs,0.19118191018518974,2575,0.19118191018518974
1512,FBgn0052791,head,hs,0.180623835808851,2172,0.180623835808851
1513,FBgn0263512,head,hs,0.16629770889931517,1816,0.16629770889931517
1514,FBgn0015776,head,hs,0.19340464612250674,2544,0.19340464612250674
1515,FBgn0039929,head,hs,0.15774293377620882,1383,0.15774293377620882
1516,FBgn0029095,head,hs,0.15480436748341891,1024,0.15480436748341891
1517,FBgn0031835,head,hs,0.22647735082851633,3456,0.22647735082851633
1518,FBgn0036405,head,hs,0.1315608291255524,613,0.1315608291255524
1519,FBgn0039965,head,hs,0.12115072554110558,138,0.12115072554110558
1520,FBgn0036147,head,hs,0.15729133453271926,1687,0.15729133453271926
1521,FBgn0016697,head,hs,0.158175189497327,1779,0.158175189497327
1522,FBgn0000157,head,hs,0.1794885378121206,2408,0.1794885378121206
1523,FBgn0039161,head,hs,0.12906265917221457,512,0.12906265917221457
1524,FBgn0038072,head,hs,0.16871911711984627,1127,0.16871911711984627
1525,FBgn0032205,head,hs,0.12246398548557683,97,0.12246398548557683
1526,FBgn0004179,head,hs,0.17006927590935628,2288,0.17006927590935628
1527,FBgn0032005,head,hs,0.13981803652626712,884,0.13981803652626712
1528,FBgn0260474,head,hs,0.1730624464840138,1654,0.1730624464840138
1529,FBgn0050476,head,hs,0.13039612616105653,565,0.13039612616105653
1530,FBgn0017558,head,hs,0.16099816905931844,1129,0.16099816905931844
1531,FBgn0030786,head,hs,0.1481574860443505,1369,0.1481574860443505
1532,FBgn0036494,head,hs,0.18825663550199093,2220,0.18825663550199093
1533,FBgn0026573,head,hs,0.14061411196892706,1328,0.14061411196892706
1534,FBgn0039054,head,hs,0.2254255969168987,3453,0.2254255969168987
1535,FBgn0036686,head,hs,0.12750848781336807,241,0.12750848781336807
1536,FBgn0051038,head,hs,0.15746603732512704,1780,0.15746603732512704
1537,FBgn0261648,head,hs,0.12649084679441855,169,0.12649084679441855
1538,FBgn0022160,head,hs,0.16374043822912138,591,0.16374043822912138
1539,FBgn0025676,head,hs,0.12245654480876095,41,0.12245654480876095
1540,FBgn0266350,head,hs,0.18059972716440548,2424,0.18059972716440548
1541,FBgn0028467,head,hs,0.12387533301793281,162,0.12387533301793281
1542,FBgn0033413,head,hs,0.13956612163604357,684,0.13956612163604357
1543,FBgn0026376,head,hs,0.1832001063973664,2848,0.1832001063973664
1544,FBgn0033564,head,hs,0.1268306847448129,324,0.1268306847448129
1545,FBgn0030554,head,hs,0.12347090703999367,133,0.12347090703999367
1546,FBgn0029913,head,hs,0.12356122511878291,84,0.12356122511878291
1547,FBgn0003513,head,hs,0.1760016812974341,2269,0.1760016812974341
1548,FBgn0040234,head,hs,0.12571368268453054,180,0.12571368268453054
1549,FBgn0039705,head,hs,0.1268951255283734,187,0.1268951255283734
1550,FBgn0033990,head,hs,0.12803042984138122,349,0.12803042984138122
1551,FBgn0028662,head,hs,0.1485466929628108,841,0.1485466929628108
1552,FBgn0037447,head,hs,0.15283742399649114,1093,0.15283742399649114
1553,FBgn0034033,head,hs,0.13199891153064114,813,0.13199891153064114
1554,FBgn0037467,head,hs,0.12443457777134312,111,0.12443457777134312
1555,FBgn0042178,head,hs,0.121179350614886,54,0.121179350614886
1556,FBgn0039861,head,hs,0.12242706605513638,133,0.12242706605513638
1557,FBgn0029929,head,hs,0.1366774526835274,852,0.1366774526835274
1558,FBgn0259234,head,hs,0.2086819546593111,3057,0.2086819546593111
1559,FBgn0036271,head,hs,0.13247401005337012,674,0.13247401005337012
1560,FBgn0014026,head,hs,0.22336036478226615,3722,0.22336036478226615
1561,FBgn0284221,head,hs,0.1322699876113034,494,0.1322699876113034
1562,FBgn0032026,head,hs,0.13298424119750857,641,0.13298424119750857
1563,FBgn0031356,head,hs,0.12253367940668232,85,0.12253367940668232
1564,FBgn0035026,head,hs,0.1302393281950768,341,0.1302393281950768
1565,FBgn0032884,head,hs,0.1580514984978367,1802,0.1580514984978367
1566,FBgn0036999,head,hs,0.1258558020808135,225,0.1258558020808135
1567,FBgn0035152,head,hs,0.12113068583218238,22,0.12113068583218238
1568,FBgn0260742,head,hs,0.12456694264413312,57,0.12456694264413312
1569,FBgn0035415,head,hs,0.1387978193641946,1146,0.1387978193641946
1570,FBgn0036107,head,hs,0.13267019194440707,403,0.13267019194440707
1571,FBgn0026577,head,hs,0.17081101244266753,2196,0.17081101244266753
1572,FBgn0011584,head,hs,0.1842919141630494,2025,0.1842919141630494
1573,FBgn0038693,head,hs,0.19142407146956752,2664,0.19142407146956752
1574,FBgn0037137,head,hs,0.13914827401182242,719,0.13914827401182242
1575,FBgn0035477,head,hs,0.1715712364656639,2169,0.1715712364656639
1576,FBgn0000384,head,hs,0.1428280381574301,1393,0.1428280381574301
1577,FBgn0051869,head,hs,0.19903035528299878,2917,0.19903035528299878
1578,FBgn0264751,head,hs,0.12623138922851168,243,0.12623138922851168
1579,FBgn0029718,head,hs,0.1730922171977909,2315,0.1730922171977909
1580,FBgn0050463,head,hs,0.1936290028563977,2803,0.1936290028563977
1581,FBgn0031708,head,hs,0.17573710160630457,2341,0.17573710160630457
1582,FBgn0264442,head,hs,0.16993879462922037,1724,0.16993879462922037
1583,FBgn0036911,head,hs,0.1279061172005493,284,0.1279061172005493
1584,FBgn0261801,head,hs,0.19520135045523554,2534,0.19520135045523554
1585,FBgn0035848,head,hs,0.12121460530252168,81,0.12121460530252168
1586,FBgn0011476,head,hs,0.13427774265816253,537,0.13427774265816253
1587,FBgn0036815,head,hs,0.12221629227479189,84,0.12221629227479189
1588,FBgn0263395,head,hs,0.22067448672035694,3512,0.22067448672035694
1589,FBgn0038484,head,hs,0.1547174042191054,685,0.1547174042191054
1590,FBgn0086785,head,hs,0.12025314825908827,54,0.12025314825908827
1591,FBgn0034109,head,hs,0.1312200033938184,360,0.1312200033938184
1592,FBgn0039186,head,hs,0.17253356332862912,2266,0.17253356332862912
1593,FBgn0284253,head,hs,0.13464458644117017,608,0.13464458644117017
1594,FBgn0031895,head,hs,0.13397216621457747,715,0.13397216621457747
1595,FBgn0261885,head,hs,0.19096481990633962,2939,0.19096481990633962
1596,FBgn0037213,head,hs,0.1437791290584562,437,0.1437791290584562
1597,FBgn0031081,head,hs,0.20615814831682533,3049,0.20615814831682533
1598,FBgn0036142,head,hs,0.12150566141559535,53,0.12150566141559535
1599,FBgn0037478,head,hs,0.12080847073102674,131,0.12080847073102674
1600,FBgn0028645,head,hs,0.2039942030138976,3063,0.2039942030138976
1601,FBgn0032293,head,hs,0.14802523349811064,1590,0.14802523349811064
1602,FBgn0030345,head,hs,0.1222124502244768,145,0.1222124502244768
1603,FBgn0041150,head,hs,0.18890799343899412,2991,0.18890799343899412
1604,FBgn0085436,head,hs,0.21026799378825806,2634,0.21026799378825806
1605,FBgn0265464,head,hs,0.12097042231741502,111,0.12097042231741502
1606,FBgn0036505,head,hs,0.13068941127035047,352,0.13068941127035047
1607,FBgn0004364,head,hs,0.16192454187448377,1239,0.16192454187448377
1608,FBgn0040305,head,hs,0.15385905377121875,1427,0.15385905377121875
1609,FBgn0035695,head,hs,0.1410008827129209,1066,0.1410008827129209
1610,FBgn0038815,head,hs,0.1622653509856349,2069,0.1622653509856349
1611,FBgn0003676,head,hs,0.149677137614234,1298,0.149677137614234
1612,FBgn0033204,head,hs,0.13141083942722373,194,0.13141083942722373
1613,FBgn0031036,head,hs,0.12464707889417263,235,0.12464707889417263
1614,FBgn0001320,head,hs,0.14886852244401325,427,0.14886852244401325
1615,FBgn0259210,head,hs,0.16245790910175964,1922,0.16245790910175964
1616,FBgn0038810,head,hs,0.14742014734250378,1108,0.14742014734250378
1617,FBgn0039656,head,hs,0.14881162755069127,952,0.14881162755069127
1618,FBgn0033382,head,hs,0.13645057845471334,380,0.13645057845471334
1619,FBgn0032414,head,hs,0.16113505275457907,1495,0.16113505275457907
1620,FBgn0037760,head,hs,0.14446647494714496,725,0.14446647494714496
1621,FBgn0028665,head,hs,0.17254896939594375,1857,0.17254896939594375
1622,FBgn0037240,head,hs,0.14200809317718438,641,0.14200809317718438
1623,FBgn0037978,head,hs,0.12035786907203651,30,0.12035786907203651
1624,FBgn0267350,head,hs,0.18127342709371763,2420,0.18127342709371763
1625,FBgn0033313,head,hs,0.1643173393417934,1444,0.1643173393417934
1626,FBgn0034967,head,hs,0.22837770281428996,3322,0.22837770281428996
1627,FBgn0036500,head,hs,0.12695379557193678,443,0.12695379557193678
1628,FBgn0033289,head,hs,0.15029532999185014,1313,0.15029532999185014
1629,FBgn0026630,head,hs,0.14002962300566485,563,0.14002962300566485
1630,FBgn0263598,head,hs,0.162972025682442,1775,0.162972025682442
1631,FBgn0038830,head,hs,0.1571399807589527,1916,0.1571399807589527
1632,FBgn0030969,head,hs,0.1327275641120922,685,0.1327275641120922
1633,FBgn0032358,head,hs,0.1409461350769279,801,0.1409461350769279
1634,FBgn0031909,head,hs,0.1222009939698067,112,0.1222009939698067
1635,FBgn0031115,head,hs,0.12202133846920284,110,0.12202133846920284
1636,FBgn0038472,head,hs,0.12279240353539057,87,0.12279240353539057
1637,FBgn0001125,head,hs,0.16564538251300806,914,0.16564538251300806
1638,FBgn0267348,head,hs,0.18872483599058298,2850,0.18872483599058298
1639,FBgn0037835,head,hs,0.17277956101841752,1069,0.17277956101841752
1640,FBgn0036462,head,hs,0.14374278067518545,1046,0.14374278067518545
1641,FBgn0002931,head,hs,0.11931754421672232,79,0.11931754421672232
1642,FBgn0265778,head,hs,0.16253902263871947,2200,0.16253902263871947
1643,FBgn0022724,head,hs,0.12216243076724903,98,0.12216243076724903
1644,FBgn0015797,head,hs,0.1465778830108907,942,0.1465778830108907
1645,FBgn0029932,head,hs,0.14297610591469379,863,0.14297610591469379
1646,FBgn0027596,head,hs,0.17858064456918188,1787,0.17858064456918188
1647,FBgn0261871,head,hs,0.23283660279699547,3591,0.23283660279699547
1648,FBgn0011291,head,hs,0.12503695302332646,325,0.12503695302332646
1649,FBgn0033961,head,hs,0.18552787705841534,2600,0.18552787705841534
1650,FBgn0053147,head,hs,0.23897299265340546,3676,0.23897299265340546
1651,FBgn0020299,head,hs,0.14051288364901426,772,0.14051288364901426
1652,FBgn0025814,head,hs,0.13717659170625887,588,0.13717659170625887
1653,FBgn0010198,head,hs,0.22744368971713466,3422,0.22744368971713466
1654,FBgn0260935,head,hs,0.13528235327925953,854,0.13528235327925953
1655,FBgn0036752,head,hs,0.13707604352990785,174,0.13707604352990785
1656,FBgn0026317,head,hs,0.13315702031053236,674,0.13315702031053236
1657,FBgn0250838,head,hs,0.1947590239709223,2561,0.1947590239709223
1658,FBgn0027562,head,hs,0.14359275665983215,836,0.14359275665983215
1659,FBgn0031145,head,hs,0.1467007283701946,1364,0.1467007283701946
1660,FBgn0003062,head,hs,0.18906902757825755,2711,0.18906902757825755
1661,FBgn0038179,head,hs,0.14465276708784913,1336,0.14465276708784913
1662,FBgn0015623,head,hs,0.16442924749138174,1550,0.16442924749138174
1663,FBgn0032222,head,hs,0.16125810925958275,546,0.16125810925958275
1664,FBgn0030528,head,hs,0.1127151843530298,8,0.1127151843530298
1665,FBgn0039213,head,hs,0.13307817783344075,349,0.13307817783344075
1666,FBgn0032042,head,hs,0.1379719158145882,937,0.1379719158145882
1667,FBgn0038680,head,hs,0.13435962721593295,328,0.13435962721593295
1668,FBgn0283472,head,hs,0.17621212491741609,1591,0.17621212491741609
1669,FBgn0039141,head,hs,0.12352907939573252,249,0.12352907939573252
1670,FBgn0036183,head,hs,0.1393570662096464,1231,0.1393570662096464
1671,FBgn0032724,head,hs,0.12785311665308513,282,0.12785311665308513
1672,FBgn0266719,head,hs,0.13305754816917253,759,0.13305754816917253
1673,FBgn0030412,head,hs,0.23158783510382844,3471,0.23158783510382844
1674,FBgn0004227,head,hs,0.17598705999176187,2274,0.17598705999176187
1675,FBgn0035753,head,hs,0.22962010822415035,3853,0.22962010822415035
1676,FBgn0032266,head,hs,0.11979560826085804,48,0.11979560826085804
1677,FBgn0053108,head,hs,0.12763172982013218,223,0.12763172982013218
1678,FBgn0086442,head,hs,0.12611131022865282,294,0.12611131022865282
1679,FBgn0001227,head,hs,0.14168597600228916,720,0.14168597600228916
1680,FBgn0016070,head,hs,0.17422590255190204,2646,0.17422590255190204
1681,FBgn0033184,head,hs,0.14899263418163577,1342,0.14899263418163577
1682,FBgn0011741,head,hs,0.12911683739759636,439,0.12911683739759636
1683,FBgn0002937,head,hs,0.16305672170530722,1714,0.16305672170530722
1684,FBgn0032161,head,hs,0.1261090064487726,213,0.1261090064487726
1685,FBgn0039298,head,hs,0.1547285755588198,313,0.1547285755588198
1686,FBgn0032514,head,hs,0.13505595898748682,788,0.13505595898748682
1687,FBgn0261955,head,hs,0.20771300825100397,2897,0.20771300825100397
1688,FBgn0036985,head,hs,0.1658054123399687,1832,0.1658054123399687
1689,FBgn0016672,head,hs,0.1610264312671137,1234,0.1610264312671137
1690,FBgn0029134,head,hs,0.16418858656625382,1933,0.16418858656625382
1691,FBgn0037856,head,hs,0.1302640079269342,678,0.1302640079269342
1692,FBgn0034304,head,hs,0.13053182571319397,435,0.13053182571319397
1693,FBgn0032753,head,hs,0.13381166384176724,377,0.13381166384176724
1694,FBgn0039584,head,hs,0.22295361541945072,3379,0.22295361541945072
1695,FBgn0015544,head,hs,0.1216026467668614,109,0.1216026467668614
1696,FBgn0266918,head,hs,0.1713699657875072,1891,0.1713699657875072
1697,FBgn0044452,head,hs,0.1331435699582082,411,0.1331435699582082
1698,FBgn0016926,head,hs,0.19086342005830784,2882,0.19086342005830784
1699,FBgn0000565,head,hs,0.15016055814894794,531,0.15016055814894794
1700,FBgn0031662,head,hs,0.16775161196847754,1934,0.16775161196847754
1701,FBgn0036101,head,hs,0.13643582417951547,452,0.13643582417951547
1702,FBgn0026315,head,hs,0.1435519443272944,303,0.1435519443272944
1703,FBgn0033551,head,hs,0.1344187866539122,382,0.1344187866539122
1704,FBgn0052177,head,hs,0.1550948203869194,1313,0.1550948203869194
1705,FBgn0053481,head,hs,0.1993142311641527,2537,0.1993142311641527
1706,FBgn0013348,head,hs,0.20010654715360826,1547,0.20010654715360826
1707,FBgn0004403,head,hs,0.21445987200524624,3277,0.21445987200524624
1708,FBgn0283471,head,hs,0.20054684383081448,1900,0.20054684383081448
1709,FBgn0013672,head,hs,0.18049081907092576,2065,0.18049081907092576
1710,FBgn0259923,head,hs,0.18423137979238174,2595,0.18423137979238174
1711,FBgn0030791,head,hs,0.12446108803741208,250,0.12446108803741208
1712,FBgn0034494,head,hs,0.13539818320968075,472,0.13539818320968075
1713,FBgn0052547,head,hs,0.1756099635468625,2203,0.1756099635468625
1714,FBgn0039650,head,hs,0.12893679193057095,549,0.12893679193057095
1715,FBgn0010548,head,hs,0.15793369418745673,1432,0.15793369418745673
1716,FBgn0030465,head,hs,0.1370548069726077,1091,0.1370548069726077
1717,FBgn0032518,head,hs,0.22862345005853493,3633,0.22862345005853493
1718,FBgn0010280,head,hs,0.20964688828015215,3412,0.20964688828015215
1719,FBgn0031069,head,hs,0.15845655317036136,1490,0.15845655317036136
1720,FBgn0036997,head,hs,0.13186890591274797,175,0.13186890591274797
1721,FBgn0039977,head,hs,0.13841795545391306,531,0.13841795545391306
1722,FBgn0038084,head,hs,0.18255060617924898,2509,0.18255060617924898
1723,FBgn0011826,head,hs,0.18134620164573714,2389,0.18134620164573714
1724,FBgn0036727,head,hs,0.12211349970303055,124,0.12211349970303055
1725,FBgn0260429,head,hs,0.2039581930916721,2800,0.2039581930916721
1726,FBgn0000100,head,hs,0.24438140976988143,3989,0.24438140976988143
1727,FBgn0028563,head,hs,0.12089395165121615,28,0.12089395165121615
1728,FBgn0033476,head,hs,0.1346190753644815,807,0.1346190753644815
1729,FBgn0032723,head,hs,0.16841761130711266,2099,0.16841761130711266
1730,FBgn0039321,head,hs,0.15302195464382592,443,0.15302195464382592
1731,FBgn0002354,head,hs,0.13668686533250665,274,0.13668686533250665
1732,FBgn0052441,head,hs,0.16170379906269933,974,0.16170379906269933
1733,FBgn0036754,head,hs,0.1243597195263147,82,0.1243597195263147
1734,FBgn0037386,head,hs,0.12838543096693,354,0.12838543096693
1735,FBgn0038877,head,hs,0.12267557977768366,47,0.12267557977768366
1736,FBgn0035203,head,hs,0.14005940740447612,1165,0.14005940740447612
1737,FBgn0034646,head,hs,0.13228575588483799,612,0.13228575588483799
1738,FBgn0039488,head,hs,0.12812476856555555,316,0.12812476856555555
1739,FBgn0037265,head,hs,0.13911529070129547,873,0.13911529070129547
1740,FBgn0063495,head,hs,0.14872376223087524,763,0.14872376223087524
1741,FBgn0263456,head,hs,0.1929857839662374,2648,0.1929857839662374
1742,FBgn0034913,head,hs,0.13143744396161872,574,0.13143744396161872
1743,FBgn0030323,head,hs,0.12086288210500915,45,0.12086288210500915
1744,FBgn0040827,head,hs,0.1945112255206054,2001,0.1945112255206054
1745,FBgn0002626,head,hs,0.24847534341207794,3983,0.24847534341207794
1746,FBgn0020278,head,hs,0.12824365928163992,437,0.12824365928163992
1747,FBgn0030017,head,hs,0.15181297892928539,1249,0.15181297892928539
1748,FBgn0036198,head,hs,0.17844026848459232,2395,0.17844026848459232
1749,FBgn0038418,head,hs,0.13566748883715346,821,0.13566748883715346
1750,FBgn0040397,head,hs,0.1823142976784603,1981,0.1823142976784603
1751,FBgn0262475,head,hs,0.18789795779137064,2843,0.18789795779137064
1752,FBgn0031771,head,hs,0.1925312432684537,2698,0.1925312432684537
1753,FBgn0039163,head,hs,0.16638813562742857,2092,0.16638813562742857
1754,FBgn0262114,head,hs,0.1450903905266705,1316,0.1450903905266705
1755,FBgn0039349,head,hs,0.15504484001450045,1140,0.15504484001450045
1756,FBgn0028663,head,hs,0.16057985361344004,1549,0.16057985361344004
1757,FBgn0040600,head,hs,0.1621376634561874,1810,0.1621376634561874
1758,FBgn0033439,head,hs,0.15471575914510735,1811,0.15471575914510735
1759,FBgn0040608,head,hs,0.18213286077897992,855,0.18213286077897992
1760,FBgn0025865,head,hs,0.1224192293783373,108,0.1224192293783373
1761,FBgn0024806,head,hs,0.13835735549570452,844,0.13835735549570452
1762,FBgn0038422,head,hs,0.13477125748597618,759,0.13477125748597618
1763,FBgn0030997,head,hs,0.18752950187180675,2506,0.18752950187180675
1764,FBgn0037110,head,hs,0.14934366359431078,1101,0.14934366359431078
1765,FBgn0085475,head,hs,0.13147327103232603,353,0.13147327103232603
1766,FBgn0259722,head,hs,0.1536783907804703,551,0.1536783907804703
1767,FBgn0014343,head,hs,0.14925569973908634,965,0.14925569973908634
1768,FBgn0052278,head,hs,0.1408935766366269,1063,0.1408935766366269
1769,FBgn0051221,head,hs,0.25949067246399504,3812,0.25949067246399504
1770,FBgn0260965,head,hs,0.13769434309200942,863,0.13769434309200942
1771,FBgn0025802,head,hs,0.1388761638668708,829,0.1388761638668708
1772,FBgn0025454,head,hs,0.15874978774443307,1757,0.15874978774443307
1773,FBgn0031066,head,hs,0.18972211996605579,2601,0.18972211996605579
1774,FBgn0039733,head,hs,0.1292276726169979,375,0.1292276726169979
1775,FBgn0020497,head,hs,0.1728341333197035,2448,0.1728341333197035
1776,FBgn0001248,head,hs,0.2168887008609231,3069,0.2168887008609231
1777,FBgn0039737,head,hs,0.19004420233528213,2320,0.19004420233528213
1778,FBgn0036959,head,hs,0.12106943414744742,95,0.12106943414744742
1779,FBgn0035498,head,hs,0.14366343578320284,612,0.14366343578320284
1780,FBgn0030025,head,hs,0.15055005688080486,1722,0.15055005688080486
1781,FBgn0027791,head,hs,0.14035066041520347,1108,0.14035066041520347
1782,FBgn0038665,head,hs,0.14902547775231573,939,0.14902547775231573
1783,FBgn0260499,head,hs,0.2260641743058991,3306,0.2260641743058991
1784,FBgn0028683,head,hs,0.155352256568346,1766,0.155352256568346
1785,FBgn0261113,head,hs,0.20074029800324245,2753,0.20074029800324245
1786,FBgn0037207,head,hs,0.14356543385445517,742,0.14356543385445517
1787,FBgn0033500,head,hs,0.14407756916545164,1166,0.14407756916545164
1788,FBgn0083123,head,hs,0.14629521321814828,908,0.14629521321814828
1789,FBgn0032681,head,hs,0.14124790684330835,855,0.14124790684330835
1790,FBgn0033624,head,hs,0.2036468097512973,3048,0.2036468097512973
1791,FBgn0024994,head,hs,0.12970114264700297,198,0.12970114264700297
1792,FBgn0004391,head,hs,0.13712334330431963,585,0.13712334330431963
1793,FBgn0264908,head,hs,0.25310311704282606,3949,0.25310311704282606
1794,FBgn0032123,head,hs,0.14636107739523588,1327,0.14636107739523588
1795,FBgn0040079,head,hs,0.1459021759954939,1246,0.1459021759954939
1796,FBgn0013693,head,hs,0.1442969347778186,848,0.1442969347778186
1797,FBgn0033376,head,hs,0.12153596397437327,118,0.12153596397437327
1798,FBgn0035204,head,hs,0.1270315966034001,374,0.1270315966034001
1799,FBgn0039877,head,hs,0.1665423718727928,1917,0.1665423718727928
1800,FBgn0005659,head,hs,0.15361092947480354,1341,0.15361092947480354
1801,FBgn0263510,head,hs,0.1566655521998591,1369,0.1566655521998591
1802,FBgn0261562,head,hs,0.12115049158290651,23,0.12115049158290651
1803,FBgn0004167,head,hs,0.19116144145779032,3019,0.19116144145779032
1804,FBgn0261535,head,hs,0.12197857103034962,85,0.12197857103034962
1805,FBgn0085294,head,hs,0.12316671893948664,126,0.12316671893948664
1806,FBgn0037698,head,hs,0.23511859064890897,3477,0.23511859064890897
1807,FBgn0053988,head,hs,0.23361631133565303,3545,0.23361631133565303
1808,FBgn0033100,head,hs,0.16365380806183363,2191,0.16365380806183363
1809,FBgn0031090,head,hs,0.15720939886134735,1663,0.15720939886134735
1810,FBgn0033673,head,hs,0.12973629886639712,803,0.12973629886639712
1811,FBgn0030035,head,hs,0.13598833247108344,560,0.13598833247108344
1812,FBgn0010747,head,hs,0.14572724637887735,1010,0.14572724637887735
1813,FBgn0039593,head,hs,0.14480242906098073,1253,0.14480242906098073
1814,FBgn0264255,head,hs,0.2673774433857183,3915,0.2673774433857183
1815,FBgn0035769,head,hs,0.12154880378683094,70,0.12154880378683094
1816,FBgn0000042,head,hs,0.1730512099112931,2022,0.1730512099112931
1817,FBgn0034312,head,hs,0.12020960239784517,33,0.12020960239784517
1818,FBgn0085279,head,hs,0.13584492376758486,393,0.13584492376758486
1819,FBgn0025936,head,hs,0.1759297942035617,2511,0.1759297942035617
1820,FBgn0036775,head,hs,0.12035569750487922,48,0.12035569750487922
1821,FBgn0259677,head,hs,0.21687842732799875,3402,0.21687842732799875
1822,FBgn0030269,head,hs,0.13897268259740858,1073,0.13897268259740858
1823,FBgn0011241,head,hs,0.1363297732391203,594,0.1363297732391203
1824,FBgn0030912,head,hs,0.1366368340384341,793,0.1366368340384341
1825,FBgn0284246,head,hs,0.13378360804542871,692,0.13378360804542871
1826,FBgn0035574,head,hs,0.19446407803585347,2616,0.19446407803585347
1827,FBgn0038290,head,hs,0.12969646967282503,429,0.12969646967282503
1828,FBgn0035603,head,hs,0.17133653009978442,2350,0.17133653009978442
1829,FBgn0032149,head,hs,0.13819677911733622,1009,0.13819677911733622
1830,FBgn0043002,head,hs,0.13625243287078762,836,0.13625243287078762
1831,FBgn0261387,head,hs,0.15324007546154958,1661,0.15324007546154958
1832,FBgn0028474,head,hs,0.13491367135996857,766,0.13491367135996857
1833,FBgn0032298,head,hs,0.13625678581818398,885,0.13625678581818398
1834,FBgn0034422,head,hs,0.14838734173571955,1414,0.14838734173571955
1835,FBgn0039109,head,hs,0.12850472153237036,368,0.12850472153237036
1836,FBgn0031865,head,hs,0.12656121157224912,321,0.12656121157224912
1837,FBgn0033191,head,hs,0.1706069582775966,2181,0.1706069582775966
1838,FBgn0037560,head,hs,0.130377609202573,407,0.130377609202573
1839,FBgn0030327,head,hs,0.15241296769495377,1642,0.15241296769495377
1840,FBgn0030086,head,hs,0.1460251605976758,860,0.1460251605976758
1841,FBgn0037676,head,hs,0.22561814926049184,3494,0.22561814926049184
1842,FBgn0027508,head,hs,0.1294721882182986,431,0.1294721882182986
